Date,Cloud Agent ID,Automation ID,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-04-11T03:36:17.221Z","","","Included","composer-2-fast","No","0","71599","82048","246","153893","Included"
"2026-04-11T03:35:15.326Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-11T03:17:51.236Z","","","Included","claude-4.6-opus-high-thinking","No","277072","96152","4116891","53168","4543283","Included"
"2026-04-11T03:08:44.885Z","","","Included","claude-4.6-opus-high-thinking","No","148068","9","602240","20753","771070","Included"
"2026-04-11T03:04:01.464Z","","","Included","claude-4.6-opus-high-thinking","No","282261","97797","503241","20178","903477","Included"
"2026-04-11T02:59:59.043Z","","","Included","composer-2-fast","No","0","12351","1224416","5146","1241913","Included"
"2026-04-11T02:58:01.763Z","","","Included","composer-2-fast","No","0","8485","621792","3885","634162","Included"
"2026-04-11T02:57:03.323Z","","","Included","composer-2-fast","No","0","76247","166560","3506","246313","Included"
"2026-04-11T02:56:55.084Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-11T02:56:36.513Z","","","Included","composer-2-fast","No","0","417","75936","440","76793","Included"
"2026-04-11T02:54:37.312Z","","","Included","composer-2-fast","No","0","529","74656","758","75943","Included"
"2026-04-11T02:53:29.449Z","","","Included","composer-2-fast","No","0","439","73920","402","74761","Included"
"2026-04-11T02:51:38.515Z","","","Included","composer-2-fast","No","0","1167","72160","606","73933","Included"
"2026-04-11T02:50:34.937Z","","","Included","composer-2-fast","No","0","885","70688","1359","72932","Included"
"2026-04-11T02:49:09.533Z","","","Included","composer-2-fast","No","0","896","68992","1255","71143","Included"
"2026-04-11T02:47:12.295Z","","","Included","composer-2-fast","No","0","9255","389120","5427","403802","Included"
"2026-04-11T02:42:01.625Z","","","Included","composer-2-fast","No","0","10200","210048","5076","225324","Included"
"2026-04-11T02:40:21.030Z","","","Included","composer-2-fast","No","0","5387","226848","2331","234566","Included"
"2026-04-11T02:38:57.337Z","","","Included","composer-2-fast","No","0","3961","201792","2056","207809","Included"
"2026-04-11T02:37:26.880Z","","","Included","composer-2-fast","No","0","6826","100928","2517","110271","Included"
"2026-04-11T02:32:02.032Z","","","Included","composer-2-fast","No","0","24977","107264","6183","138424","Included"
"2026-04-11T02:03:39.340Z","","","Included","composer-2-fast","No","0","90898","832768","5896","929562","Included"
"2026-04-11T02:01:53.131Z","","","Included","composer-2-fast","No","0","186025","586720","6377","779122","Included"
"2026-04-10T18:20:18.925Z","","","Included","composer-2-fast","No","0","32703","2215136","5420","2253259","Included"
"2026-04-10T18:19:06.167Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-10T18:18:11.958Z","","","Included","composer-2-fast","No","0","34522","1115104","19762","1169388","Included"
"2026-04-10T18:17:25.312Z","","","Included","composer-2-fast","No","0","16979","1435072","1585","1453636","Included"
"2026-04-10T18:16:02.510Z","","","Included","composer-2-fast","No","0","15233","274272","1098","290603","Included"
"2026-04-10T18:15:38.584Z","","","Included","composer-2-fast","No","0","82740","996512","9443","1088695","Included"
"2026-04-10T18:15:09.203Z","","","Included","composer-2-fast","No","0","413","68960","661","70034","Included"
"2026-04-10T18:13:55.631Z","","","Included","composer-2-fast","No","0","14721","183008","1130","198859","Included"
"2026-04-10T18:13:11.774Z","","","Included","composer-2-fast","No","0","289224","1818176","11963","2119363","Included"
"2026-04-10T18:09:17.695Z","","","Included","composer-2-fast","No","0","99230","177600","9310","286140","Included"
"2026-04-10T18:08:05.183Z","","","Included","composer-2-fast","No","0","57422","352032","6343","415797","Included"
"2026-04-10T18:00:36.021Z","","","Included","composer-2-fast","No","0","40171","269952","4702","314825","Included"
"2026-04-10T17:55:01.693Z","","","Included","composer-2-fast","No","0","19948","641856","3629","665433","Included"
"2026-04-10T17:49:25.905Z","","","Included","composer-2-fast","No","0","249239","3448544","26372","3724155","Included"
"2026-04-10T17:48:16.149Z","","","Included","composer-2-fast","No","0","121149","376608","5212","502969","Included"
"2026-04-10T17:44:11.316Z","","","Included","composer-2-fast","No","0","3911","571456","1637","577004","Included"
"2026-04-10T17:42:44.106Z","","","Included","composer-2-fast","No","0","14445","856224","4431","875100","Included"
"2026-04-10T17:39:12.693Z","","","Included","composer-2-fast","No","0","19349","1100096","6856","1126301","Included"
"2026-04-10T17:32:33.161Z","","","Included","composer-2-fast","No","0","82354","91648","147","174149","Included"
"2026-04-10T17:30:07.739Z","","","Included","composer-2-fast","No","0","4013","416160","4468","424641","Included"
"2026-04-10T17:26:47.513Z","","","Included","composer-2-fast","No","0","142545","459840","9617","612002","Included"
"2026-04-10T17:19:52.720Z","","","Included","composer-2-fast","No","0","53428","507328","7530","568286","Included"
"2026-04-10T17:17:41.961Z","","","Included","composer-2-fast","No","0","284498","1363392","17717","1665607","Included"
"2026-04-10T17:17:08.422Z","","","Included","composer-2-fast","No","0","1546","58944","858","61348","Included"
"2026-04-10T17:15:42.740Z","","","Included","composer-2-fast","No","0","22717","144320","1864","168901","Included"
"2026-04-10T17:15:22.791Z","","","Included","composer-2-fast","No","0","8475","894304","5023","907802","Included"
"2026-04-10T17:07:29.333Z","","","Included","composer-2-fast","No","0","170970","4352","355","175677","Included"
"2026-04-10T17:06:06.691Z","","","Errored, No Charge","composer-2-fast","No","0","0","0","0","0","-"
"2026-04-10T16:57:15.698Z","","","Included","composer-2-fast","No","0","78592","4827296","24331","4930219","Included"
"2026-04-10T16:54:50.799Z","","","Included","composer-2-fast","No","0","130613","625824","6715","763152","Included"
"2026-04-10T16:48:19.686Z","","","Included","composer-2-fast","No","0","23224","2619456","14988","2657668","Included"
"2026-04-10T16:46:07.650Z","","","Included","composer-2-fast","No","0","1201","87968","535","89704","Included"
"2026-04-10T16:45:41.094Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-10T16:40:13.123Z","","","Included","composer-2-fast","No","0","72786","3110720","26398","3209904","Included"
"2026-04-10T16:01:00.451Z","","","Included","composer-2-fast","No","0","18512","114336","1780","134628","Included"
"2026-04-10T15:53:03.990Z","","","Included","composer-2-fast","No","0","9566","93312","760","103638","Included"
"2026-04-10T15:42:59.971Z","","","Included","composer-2-fast","No","0","52749","826912","12589","892250","Included"
"2026-04-10T15:40:39.405Z","","","Included","composer-2-fast","No","0","5946","126592","3253","135791","Included"
"2026-04-10T15:38:48.157Z","","","Included","composer-2-fast","No","0","3607","25376","1238","30221","Included"
"2026-04-10T15:37:59.421Z","","","Included","composer-2-fast","No","0","14638","882592","14026","911256","Included"
"2026-04-10T15:35:32.189Z","","","Included","composer-2-fast","No","0","20510","82816","4214","107540","Included"
"2026-04-10T15:34:17.366Z","","","Included","composer-2-fast","No","0","14937","1184064","12193","1211194","Included"
"2026-04-10T15:34:08.858Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-10T15:30:50.462Z","","","Included","composer-2-fast","No","0","10895","728288","5453","744636","Included"
"2026-04-10T15:24:48.617Z","","","Included","composer-2-fast","No","0","8609","752384","2607","763600","Included"
"2026-04-10T15:23:22.597Z","","","Included","composer-2-fast","No","0","10516","495008","5896","511420","Included"
"2026-04-10T15:22:19.382Z","","","Included","composer-2-fast","No","0","7707","586464","2611","596782","Included"
"2026-04-10T15:20:46.336Z","","","Included","composer-2-fast","No","0","14013","537216","6405","557634","Included"
"2026-04-10T15:17:45.730Z","","","Included","composer-2-fast","No","0","24254","1077120","11334","1112708","Included"
"2026-04-10T15:16:31.647Z","","","Included","composer-2-fast","No","0","8892","669728","5394","684014","Included"
"2026-04-10T15:12:50.818Z","","","Included","composer-2-fast","No","0","174943","887648","9624","1072215","Included"
"2026-04-10T14:39:05.856Z","","","Included","composer-2-fast","No","0","163005","673536","2009","838550","Included"
"2026-04-10T14:35:04.684Z","","","Included","composer-2-fast","No","0","6161","965088","4247","975496","Included"
"2026-04-10T14:25:53.619Z","","","Included","composer-2-fast","No","0","26312","1363264","3882","1393458","Included"
"2026-04-10T14:20:44.145Z","","","Included","composer-2-fast","No","0","142874","1442176","7526","1592576","Included"
"2026-04-10T14:19:08.632Z","","","Included","composer-2-fast","No","0","4081","801696","2271","808048","Included"
"2026-04-10T14:15:53.557Z","","","Included","composer-2-fast","No","0","18084","2358848","6587","2383519","Included"
"2026-04-10T14:10:20.015Z","","","Included","composer-2-fast","No","0","96881","1730528","31072","1858481","Included"
"2026-04-10T14:09:28.377Z","","","Included","composer-2-fast","No","0","5340","314112","2127","321579","Included"
"2026-04-10T14:08:34.912Z","","","Included","composer-2-fast","No","0","768","48384","320","49472","Included"
"2026-04-10T14:06:15.575Z","","","Included","composer-2-fast","No","0","3970","44032","388","48390","Included"
"2026-04-10T14:03:40.995Z","","","Included","composer-2-fast","No","0","38622","159968","6452","205042","Included"
"2026-04-10T13:51:07.679Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-10T13:50:43.272Z","","","Included","composer-2-fast","No","0","16052","97984","1270","115306","Included"
"2026-04-10T13:49:43.654Z","","","Included","composer-2-fast","No","0","10292","95616","952","106860","Included"
"2026-04-10T13:46:18.469Z","","","Included","gemini-3.1-pro","No","0","31936","7582","302","39820","Included"
"2026-04-10T02:27:16.842Z","","","Included","composer-2-fast","No","0","208740","1359200","22742","1590682","Included"
"2026-04-10T02:17:24.089Z","","","Included","composer-2-fast","No","0","29257","5029216","21904","5080377","Included"
"2026-04-10T02:08:57.866Z","","","Included","composer-2-fast","No","0","13861","1031904","10286","1056051","Included"
"2026-04-10T02:03:49.173Z","","","Included","composer-2-fast","No","0","18298","980672","12568","1011538","Included"
"2026-04-10T02:01:10.813Z","","","Included","composer-2-fast","No","0","3265","185152","1815","190232","Included"
"2026-04-10T02:00:06.190Z","","","Included","composer-2-fast","No","0","1436","90368","558","92362","Included"
"2026-04-10T01:58:15.361Z","","","Included","composer-2-fast","No","0","16226","233856","1739","251821","Included"
"2026-04-10T01:54:40.690Z","","","Included","composer-2-fast","No","0","13543","883840","10320","907703","Included"
"2026-04-10T01:50:11.507Z","","","Included","composer-2-fast","No","0","22834","844576","11098","878508","Included"
"2026-04-10T01:44:10.237Z","","","Included","composer-2-fast","No","0","188891","1065216","12854","1266961","Included"
"2026-04-10T01:41:05.474Z","","","Included","composer-2-fast","No","0","173939","865312","6034","1045285","Included"
"2026-04-10T01:36:30.948Z","","","Included","composer-2-fast","No","0","827","640032","4552","645411","Included"
"2026-04-10T01:32:59.961Z","","","Included","composer-2-fast","No","0","3567","923008","4690","931265","Included"
"2026-04-10T01:30:33.284Z","","","Included","composer-2-fast","No","0","3409","876576","5966","885951","Included"
"2026-04-10T01:25:18.505Z","","","Included","composer-2-fast","No","0","5515","544288","4860","554663","Included"
"2026-04-10T01:24:49.210Z","","","Included","composer-2-fast","No","0","2775","85408","1038","89221","Included"
"2026-04-10T01:24:05.574Z","","","Included","composer-2-fast","No","0","20001","1964128","16810","2000939","Included"
"2026-04-10T01:23:03.954Z","","","Included","composer-2-fast","No","0","2722","331200","2898","336820","Included"
"2026-04-10T01:22:04.509Z","","","Included","composer-2-fast","No","0","104922","225664","5600","336186","Included"
"2026-04-10T01:17:17.109Z","","","Included","composer-2-fast","No","0","67644","650368","12654","730666","Included"
"2026-04-10T01:15:36.063Z","","","Included","composer-2-fast","No","0","86841","1224576","13838","1325255","Included"
"2026-04-10T01:13:31.292Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-09T18:02:39.773Z","","","Included","composer-2-fast","No","0","5243","803456","9047","817746","Included"
"2026-04-09T17:59:30.140Z","","","Included","composer-2-fast","No","0","2953","140832","251","144036","Included"
"2026-04-09T17:59:25.792Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-09T17:56:01.006Z","","","Included","composer-2-fast","No","0","15616","182496","2147","200259","Included"
"2026-04-09T17:54:27.190Z","","","Included","composer-2-fast","No","0","46167","964160","21726","1032053","Included"
"2026-04-09T17:52:56.495Z","","","Included","composer-2-fast","No","0","3199","135136","2568","140903","Included"
"2026-04-09T17:51:29.211Z","","","Included","composer-2-fast","No","0","27489","109440","3754","140683","Included"
"2026-04-09T17:39:47.086Z","","","Included","composer-2-fast","No","0","15616","20288","1724","37628","Included"
"2026-04-09T17:37:49.707Z","","","Included","composer-2-fast","No","0","41288","507008","10662","558958","Included"
"2026-04-09T17:36:35.056Z","","","Included","composer-2-fast","No","0","24924","198976","5213","229113","Included"
"2026-04-09T17:24:44.828Z","","","Included","gemini-3.1-pro","No","0","11930","61796","405","74131","Included"
"2026-04-09T17:22:58.907Z","","","Included","gemini-3.1-pro","No","0","10122","61733","360","72215","Included"
"2026-04-09T17:16:57.415Z","","","Included","gemini-3.1-pro","No","0","5772","61765","369","67906","Included"
"2026-04-09T17:14:06.051Z","","","Included","gemini-3.1-pro","No","0","55688","7626","320","63634","Included"
"2026-04-09T17:05:03.565Z","","","Included","gemini-3.1-pro","No","0","5494","53540","353","59387","Included"
"2026-04-09T17:02:33.375Z","","","Included","gemini-3.1-pro","No","0","5119","49646","348","55113","Included"
"2026-04-09T16:57:28.929Z","","","Included","gemini-3.1-pro","No","0","22753","30201","318","53272","Included"
"2026-04-09T16:47:00.392Z","","","Included","composer-2-fast","No","0","199672","4301408","35823","4536903","Included"
"2026-04-09T16:45:51.703Z","","","Included","composer-2-fast","No","0","4302","446560","2230","453092","Included"
"2026-04-09T16:44:35.490Z","","","Included","composer-2-fast","No","0","5876","717504","2419","725799","Included"
"2026-04-09T16:43:23.138Z","","","Included","composer-2-fast","No","0","134719","697440","3229","835388","Included"
"2026-04-09T16:41:33.908Z","","","Included","composer-2-fast","No","0","7306","1020960","2544","1030810","Included"
"2026-04-09T16:38:45.478Z","","","Included","composer-2-fast","No","0","30468","426784","2963","460215","Included"
"2026-04-09T16:36:30.996Z","","","Included","composer-2-fast","No","0","7811","1011360","6434","1025605","Included"
"2026-04-09T16:33:30.763Z","","","Included","composer-2-fast","No","0","62219","902976","9302","974497","Included"
"2026-04-09T16:31:52.129Z","","","Included","composer-2-fast","No","0","14195","677472","6216","697883","Included"
"2026-04-09T16:31:00.672Z","","","Included","composer-2-fast","No","0","8754","493376","2748","504878","Included"
"2026-04-09T16:27:04.182Z","","","Included","composer-2-fast","No","0","49478","364928","1988","416394","Included"
"2026-04-09T16:23:25.294Z","","","Included","composer-2-fast","No","0","6483","1105984","14525","1126992","Included"
"2026-04-09T16:19:40.283Z","","","Included","composer-2-fast","No","0","59482","1122656","13398","1195536","Included"
"2026-04-09T16:01:48.406Z","","","Included","composer-2-fast","No","0","187733","4205248","28336","4421317","Included"
"2026-04-09T00:36:27.597Z","","","Included","composer-2-fast","No","0","3216","445152","4156","452524","Included"
"2026-04-09T00:34:11.305Z","","","Included","composer-2-fast","No","0","3346","705312","3686","712344","Included"
"2026-04-09T00:30:37.670Z","","","Included","composer-2-fast","No","0","128517","409280","4262","542059","Included"
"2026-04-08T17:31:47.847Z","","","Included","composer-2-fast","No","0","7513","491072","2489","501074","Included"
"2026-04-08T17:25:59.307Z","","","Included","composer-2-fast","No","0","111445","474048","3308","588801","Included"
"2026-04-08T17:16:05.324Z","","","Included","composer-2-fast","No","0","6615","1079200","6448","1092263","Included"
"2026-04-08T17:11:17.840Z","","","Included","composer-2-fast","No","0","88165","1120288","7672","1216125","Included"
"2026-04-08T17:07:59.348Z","","","Included","composer-2-fast","No","0","0","0","0","0","Included"
"2026-04-08T17:06:45.912Z","","","Included","composer-2-fast","No","0","2482","453344","4057","459883","Included"
"2026-04-08T17:02:02.145Z","","","Included","composer-2-fast","No","0","54324","744640","12388","811352","Included"
"2026-04-08T16:55:21.119Z","","","Included","composer-2-fast","No","0","29085","327936","6270","363291","Included"
"2026-04-08T16:55:06.945Z","","","Included","composer-2-fast","No","0","11531","576","115","12222","Included"
"2026-04-08T16:30:07.666Z","","","Included","gemini-3.1-pro-preview","No","0","10394","37938","266","48598","Included"
"2026-04-08T16:29:12.119Z","","","Included","gemini-3.1-pro-preview","No","0","3412","19077","193","22682","Included"
"2026-04-08T16:28:00.853Z","","","Included","gemini-3.1-pro-preview","No","0","2011","18984","202","21197","Included"
"2026-04-08T16:25:02.405Z","","","Included","gemini-3.1-pro-preview","No","0","4967","33558","268","38793","Included"
"2026-04-08T16:20:20.493Z","","","Included","gemini-3.1-pro-preview","No","0","14950","22128","277","37355","Included"
"2026-04-08T16:03:36.789Z","","","Included","composer-2-fast","No","0","117686","1233536","6126","1357348","Included"
"2026-04-08T13:19:39.195Z","","","Included","composer-2-fast","No","0","105200","1004064","5842","1115106","Included"
"2026-04-08T12:58:32.969Z","","","Included","composer-2-fast","No","0","2803","411104","1063","414970","Included"
"2026-04-08T12:55:59.819Z","","","Included","composer-2-fast","No","0","6802","969856","3141","979799","Included"
"2026-04-08T12:50:08.072Z","","","Included","composer-2-fast","No","0","68915","2617600","21832","2708347","Included"
"2026-04-08T12:48:07.503Z","","","Included","auto","No","0","0","0","0","0","Included"
"2026-04-08T12:39:08.128Z","","","Included","auto","No","0","14405","487424","4364","506193","Included"
"2026-04-08T12:36:06.880Z","","","Included","auto","No","0","34210","119808","414","154432","Included"
"2026-04-07T16:45:33.608Z","","","Included","agent_review","No","0","0","0","0","0","Included"
"2026-04-07T16:41:27.555Z","","","Included","auto","No","0","20713","200704","3619","225036","Included"
"2026-04-07T16:14:16.627Z","","","Included","auto","No","0","67777","3709440","25784","3803001","Included"
